0.0285165,0.9940754,0.1048859,-3.686647
0.2608031,-0.1086933,0.9592537,-33.71692
0.9649707,0,-0.2623575,271.3816
0,0,0,1
0.9992729,0.03769019,-0.005755473,101.1481
0.03768956,-0.9992895,-0.0002170791,3.815002
-0.005759565,0,-0.9999834,194.4166
0,0,0,1
0.02807692,0.9940754,0.1050044,-3.76692
0.2567827,-0.1086933,0.9603376,-34.45108
0.9660612,0,-0.2583131,271.238
0,0,0,1
0.9991896,0.03769019,-0.01412675,101.1398
0.03768642,-0.9992895,-0.0005328185,3.814688
-0.0141368,0,-0.9999,193.5789
0,0,0,1
0.02777997,0.9936113,0.109384,-4.086015
0.2445806,-0.1128564,0.9630388,-35.97413
0.9692309,0,-0.2461532,271.3009
0,0,0,1
0.9991896,0.03769019,-0.01412675,101.1398
0.03768642,-0.9992895,-0.0005328185,3.814688
-0.0141368,0,-0.9999,193.5789
0,0,0,1
0.02975335,0.9931298,0.1131716,-4.063688
0.2525174,-0.1170174,0.9604905,-34.48861
0.9671348,0,-0.2542643,271.598
0,0,0,1
0.9988696,0.04187566,-0.02249317,101.5261
0.04186504,-0.9991229,-0.0009427432,4.255203
-0.02251292,0,-0.9997466,192.7353
0,0,0,1
0.02763683,0.9940754,0.1051211,-3.774615
0.2527578,-0.1086933,0.9614049,-34.52145
0.9671348,0,-0.2542643,271.598
0,0,0,1
0.9991215,0.04187566,-0.001569323,100.7143
0.04187561,-0.9991229,-6.577413e-05,4.22118
-0.0015707,0,-0.9999987,194.8397
0,0,0,1
0.02777997,0.9936113,0.1093839,-4.010727
0.2445806,-0.1128564,0.9630387,-35.31126
0.9692309,0,-0.2461532,271.8076
0,0,0,1
0.9991195,0.04187566,0.002615775,99.87706
0.04187551,-0.9991229,0.0001096335,4.186089
0.002618071,0,-0.9999966,195.2618
0,0,0,1
0.03228106,0.992631,0.1167975,-4.061094
0.2644342,-0.1211764,0.9567606,-33.26693
0.9638634,0,-0.2663973,271.2709
0,0,0,1
0.9989551,0.04187566,-0.01830895,101.1161
0.04186862,-0.9991229,-0.0007673722,4.238022
-0.01832502,0,-0.9998321,193.16
0,0,0,1
0.0307004,0.9931298,0.1129184,-3.968983
0.260555,-0.1170174,0.9583412,-33.68486
0.9649707,0,-0.2623575,271.3816
0,0,0,1
0.9988696,0.04187566,-0.02249317,101.5261
0.04186504,-0.9991229,-0.0009427432,4.255203
-0.02251292,0,-0.9997466,192.7353
0,0,0,1
0.03022715,0.9931298,0.113046,-4.016309
0.2565384,-0.1170174,0.9594242,-34.08651
0.9660612,0,-0.2583131,271.4907
0,0,0,1
0.999023,0.04187566,-0.01412428,100.7044
0.04187147,-0.9991229,-0.0005919826,4.220767
-0.01413668,0,-0.9999,193.5831
0,0,0,1
0.03130146,0.992631,0.1170638,-4.159054
0.2564096,-0.1211764,0.9589423,-34.06939
0.9660612,0,-0.2583131,271.4907
0,0,0,1
0.9991062,0.04187566,-0.005754514,101.1313
0.04187496,-0.9991229,-0.0002411856,4.238657
-0.005759565,0,-0.9999834,194.4166
0,0,0,1
